ResponseID,ResponseSet,Name,ExternalDataReference,Email,Status,StartDate,EndDate,Finished,confirmCode,Condition,Counterbalance,AccImp_Order,IDInst,FB,Term,Inst_SM,Fake1_SM,Fake1_3,Fake1_RT_1,Fake1_RT_2,Fake1_RT_3,Fake1_RT_4,Fake2_SM,Fake2_3,Fake2_RT_1,Fake2_RT_2,Fake2_RT_3,Fake2_RT_4,Fake3_SM,Fake3_3,Fake3_RT_1,Fake3_RT_2,Fake3_RT_3,Fake3_RT_4,Fake4_SM,Fake4_3,Fake4_RT_1,Fake4_RT_2,Fake4_RT_3,Fake4_RT_4,Fake5_SM,Fake5_3,Fake5_RT_1,Fake5_RT_2,Fake5_RT_3,Fake5_RT_4,Fake6_SM,Fake6_3,Fake6_RT_1,Fake6_RT_2,Fake6_RT_3,Fake6_RT_4,Fake7_SM,Fake7_3,Fake7_RT_1,Fake7_RT_2,Fake7_RT_3,Fake7_RT_4,Fake8_SM,Fake8_3,Fake8_RT_1,Fake8_RT_2,Fake8_RT_3,Fake8_RT_4,Fake9_SM,Fake9_3,Fake9_RT_1,Fake9_RT_2,Fake9_RT_3,Fake9_RT_4,Fake10_SM,Fake10_3,Fake10_RT_1,Fake10_RT_2,Fake10_RT_3,Fake10_RT_4,Fake11_SM,Fake11_3,Fake11_RT_1,Fake11_RT_2,Fake11_RT_3,Fake11_RT_4,Fake12_SM,Fake12_3,Fake12_RT_1,Fake12_RT_2,Fake12_RT_3,Fake12_RT_4,Real1_SM,Real1_3,Real_RT_1,Real_RT_2,Real_RT_3,Real_RT_4,Real2_SM,Real2_3,Real2_RT_1,Real2_RT_2,Real2_RT_3,Real2_RT_4,Real3_SM,Real3_3,Real3_RT_1,Real3_RT_2,Real3_RT_3,Real3_RT_4,Real4_SM,Real4_3,Real4_RT_1,Real4_RT_2,Real4_RT_3,Real4_RT_4,Real5_SM,Real5_3,Real5_RT_1,Real5_RT_2,Real5_RT_3,Real5_RT_4,Real6_SM,Real6_3,Real6_RT_1,Real6_RT_2,Real6_RT_3,Real6_RT_4,Real7_SM,Real7_3,Real7_RT_1,Real7_RT_2,Real7_RT_3,Real7_RT_4,Real8_SM,Real8_3,Real8_RT_1,Real8_RT_2,Real8_RT_3,Real8_RT_4,Real9_SM,Real9_3,Real9_RT_1,Real9_RT_2,Real9_RT_3,Real9_RT_4,Real10_SM,Real10_3,Real10_RT_1,Real10_RT_2,Real10_RT_3,Real10_RT_4,Real11_SM,Real11_3,Real11_RT_1,Real11_RT_2,Real11_RT_3,Real11_RT_4,Real12_SM,Real12_3,Real12_RT_1,Real12_RT_2,Real12_RT_3,Real12_RT_4,Pretest2,NeuFakeImp,Neu1_2,Neu1_RT_1,Neu1_RT_2,Neu1_RT_3,Neu1_RT_4,NeuRealImp,Neu3_2,Neu3_RT_1,Neu3_RT_2,Neu3_RT_3,Neu3_RT_4,Pretest1,CRT_Inst,CRT1_1,CRT1_1_RT_1,CRT1_1_RT_2,CRT1_1_RT_3,CRT1_1_RT_4,CRT1_2,CRT1_2_RT_1,CRT1_2_RT_2,CRT1_2_RT_3,CRT1_2_RT_4,CRT1_3,CRT1_3_RT_1,CRT1_3_RT_2,CRT1_3_RT_3,CRT1_3_RT_4,CRT3_1,CRT3_2,CRT3_3,CRT3_4,CRT_chk,Age,Sex,Education,English,Party,Party_TEXT,Social_Conserv,Economic_Conserv,POTUS2016,ClintonTrump,DemRep,SocialCircle_2,Media1,Media2,Media3_1,Media3_2,Media3_3,Media3_11,FB_F,SocialMedia_Chk,AccImp,AccImp_Friends,FNE_Inst,FNE_1,FNE_2,FNE_3,FNE_4,FNE_5,FNE_6,FNE_7,FNE_8,Theism1,Theism2_1,Theism2_2,Theism2_3,Theism2_4,note,Random,Google,Fabricate,Zipcode,Comments,Length
R_6JYDMFsJTWl6D6N,Default Response Set,Anonymous, , ,0,11/29/2017,11/29/2017,1,796218,1,2,2,1,1, ,1,1,4,5.691,5.712,6.36,2,1,6,3.583,3.719,4.564,2,1,1,1.754,1.77,2.387,2,1,1,4.611,5.259,6.571,3,1,1,5.359,5.396,6.201,2,1,1,4.545,4.563,6.201,2,1,1,2.587,2.6,3.264,2,1,1,2.717,2.734,3.374,2,1,6,2.487,2.504,3.465,2,1,3,6.963,13.702,14.766,7,1,3,2.814,5.04,6.624,4,1,6,2.462,2.477,3.077,2,1,1,1.388,1.405,2.826,2,1,1,4.9,5.107,6.506,2,1,4,1.856,3.863,4.455,4,1,1,2.126,2.159,2.844,2,1,2,2.786,2.807,3.752,2,1,3,3.656,4.803,6.37,4,1,1,2.626,3.241,3.323,3,1,1,35.56,35.636,36.566,2,1,1,3.011,3.025,3.72,2,1,1,8.722,9.022,10.83,2,1,2,3.923,3.944,4.748,2,1,1,7.039,7.248,8.46,2,1, , , , , , ,1,3,4.363,7.634,8.647,3, ,1,8,11.182,11.204,16.381,2,50,8.552,8.573,12.383,2,20,7.391,7.405,10.803,2,1st,8,June,9,3,36,2,2,1,1, ,1,1,5,2,1,99,2,2,3,4,3,2,4,1,5,2,1,3,2,3,1,1,2,3,1,3, , ,1, ,1,2,2,2,1905,No,10 mins
R_cY0CbpZmtkz7ZQt,Default Response Set,Anonymous, , ,0,11/29/2017,11/29/2017,1,114788,1,2,1,1,1, ,1,1,1,14.287,15.167,16.757,2,1,2,10.883,11.934,13.744,2,1,1,2.726,3.576,4.793,2,1,1,8.521,8.521,9.822,1,1,1,4.957,4.957,7.085,1,1,1,12.61,12.61,13.911,1,1,1,4.024,4.024,6.027,1,1,1,13.805,13.805,15.015,1,1,1,2.72,2.72,4.118,1,1,1,5.744,5.744,7.847,1,1,1,4.062,4.062,5.58,1,1,1,3.714,3.714,4.901,1,1,1,6.965,6.965,8.084,1,1,1,3.205,3.205,4.524,1,1,1,2.422,2.422,4.222,1,1,1,4.778,6.649,8.228,2,1,1,8.7,8.7,9.745,1,1,1,2.631,2.631,3.82,1,1,1,12.703,12.703,13.936,1,1,1,2.132,2.132,3.344,1,1,1,3.863,3.863,5.228,1,1,1,7.581,7.581,9.775,1,1,1,8.447,10.245,11.782,3,1,1,3.041,3.041,4.762,1,1, , , , , , ,1,2,33.39,37.086,38.415,3, ,1,8,12.548,12.548,16.947,1,50,15.471,46.008,49.288,3,20,17.898,17.898,20.946,1,1,7,June,27,3,35,2,5,1,1, ,2,2,1,1,1,70,2,2,1,2,4,3,5,2,4,3,1,3, ,2,2,5,2,2,3,1,1, , , ,1,2,2,3,60074, ,10 minutes
R_C9pievvWNKHePfP,Default Response Set,Anonymous, , ,0,11/29/2017,11/29/2017,1,861555,2,2,1,1,1, ,1,1,1,33.569,33.569,34.435,1,1,1,4.483,4.483,6.174,1,1,1,1.495,1.495,2.866,1,1,1,1.411,1.411,2.41,1,1,1,3.176,3.176,8.853,1,1,1,7.199,7.199,8.564,1,1,1,1.761,1.761,2.914,1,1,1,2.957,4.16,5.49,2,1,1,2.14,2.14,3.816,1,1,1,2.35,2.35,3.593,1,1,1,1.286,1.286,2.314,1,1,1,1.568,1.568,3.303,1,1,1,4.253,4.253,5.168,1,1,1,1.774,1.774,2.852,1,1,1,3.828,3.828,4.986,1,1,2,5.309,5.309,10.976,1,1,1,1.314,1.314,3.091,1,1,1,116.722,116.722,120.272,1,1,1,1.574,1.574,2.628,1,1,1,1.58,1.58,2.933,1,1,1,17.69,17.69,19.037,1,1,1,8.364,8.364,9.318,1,1,1,1.789,1.789,3.19,1,1,1,1.736,1.736,3.669,1, , , , , , , ,1,1,26.03,26.03,26.805,1,1,1,8,14.676,14.676,17.809,1,50,3.786,3.786,11.227,1,20,9.312,9.312,11.599,1,1,7,June,9,3,44,1,2, ,3, ,2,3,2,1,1,50,1,2,2,1,2,1,5,2,5,3,1,5,3,5, ,5,4,3,4,3, ,1, , ,1,2,2,3,34654,No comments,10 minutes
R_3FJ1Tj2jkWfhVEf,Default Response Set,Anonymous, , ,0,11/29/2017,11/29/2017,1,880904,2,2,1,1,1, ,1,1,1,2.688,2.688,4.096,1,1,1,9.226,9.226,10.072,1,1,1,1.958,1.958,3.02,1,1,1,3.83,3.83,4.85,1,1,1,3.351,3.351,4.166,1,1,1,6.222,6.222,6.967,1,1,1,4.801,4.801,6.792,1,1,1,3.676,3.676,4.68,1,1,1,5.704,5.704,6.509,1,1,1,13.675,13.675,14.547,1,1,1,3.798,4.006,4.684,2,1,1,4.604,4.604,5.716,1,1,1,4.117,4.511,5.434,2,1,1,2.742,2.742,3.536,1,1,1,2.281,2.281,2.995,1,1,1,6.102,7.099,7.455,2,1,1,4.369,4.369,5.291,1,1,1,1.897,2.217,2.948,2,1,1,3.3,4.077,5.467,3,1,1,3.719,3.719,5.276,1,1,1,6.606,6.606,7.509,1,1,1,5.607,5.875,6.635,2,1,1,2.514,2.514,3.282,1,1,1,2.855,2.855,3.663,1, , , , , , , ,1,2,20.536,20.536,33.505,1,1,1,4,7.56,25.628,32.364,2,10,4.476,4.476,7.447,1,39,3.208,3.208,7.406,1,second,8,Emily,27,1,28,1,5,1,3, ,3,3,4,2,1,100,2,2,1,1,4,2,5,1,5,3,1,1,1,1,1,1,1,1,1,3, , ,1, ,1,2,2,3,22030, ,10 minutes
R_3KJBeX8rDgNPxQ4,Default Response Set,Anonymous, , ,0,11/29/2017,11/29/2017,1,286685,1,1,2,1,1, ,1,1,2,0.716,1.415,2.254,4,1,2,0.782,1.98,3.352,4,1,2,0.969,2.785,3.482,5,1,2,0.698,1.709,2.625,4,1,3,0.699,2.298,3.133,6,1,3,3.801,4.6,5.496,4,1,2,0.814,1.583,2.47,4,1,2,0.341,2.038,2.882,8,1,2,0.698,1.549,2.496,4,1,3,0.585,1.335,2.212,4,1,3,0.913,1.93,2.827,5,1,2,0.828,1.561,2.475,4,1,2,0.409,1.556,3.717,7,1,3,0.706,1.474,2.259,4,1,2,0.621,1.865,2.285,4,1,2,0.64,1.293,3.788,4,1,3,0.612,1.847,2.63,4,1,2,1.121,2.125,3.075,4,1,2,0.769,1.552,2.437,4,1,3,0.271,1.886,2.743,5,1,3,0.801,1.573,3.182,4,1,2,0.329,7.745,8.908,7,1,2,0.569,1.269,4.006,4,1,3,0.641,1.429,2.274,4,1,1,2,1.207,2.025,4.378,4, , , , , , , ,1,8,2.256,2.293,3.704,2,1,2.711,2.747,8.272,2,20,2.418,2.488,4.728,2,Second,7,Emily,6,3,24,2,5,1,3, ,3,3,3,1,1,53,2,2,3,3,3,3,4,2,3,3,1,2,2,2,2,2,2,2,3,1,1, , , ,1,2,2,2,32256, ,6 minutes
R_31XJpYr6vGaH7hw,Default Response Set,Anonymous, , ,0,11/29/2017,11/29/2017,1,752152,1,2,1,1,1, ,1,1,1,9.476,12.672,14.052,2,1,1,3.231,3.682,5.155,2,1,1,1.514,1.514,3.718,1,1,1,2.917,2.917,6.423,1,1,1,30.546,30.546,31.524,1,1,1,17.557,17.557,18.86,1,1,1,2.973,3.391,5.439,2,1,1,3.33,3.858,4.726,2,1,1,2.571,2.571,3.886,1,1,6,3.344,3.344,4.409,1,1,6,3.044,6.41,7.854,2,1,1,1408.232,1408.232,1409.694,1,1,3,3.913,5.862,6.885,3,1,1,4.066,4.066,6.13,1,1,1,3.364,3.364,4.398,1,1,1,2.808,2.808,4.166,1,1,1,3.032,3.032,4.481,1,1,1,1.962,1.962,2.809,1,1,3,3.585,3.585,4.674,1,1,1,4.169,5.468,6.358,2,1,6,2.847,2.847,4.085,1,1,1,3.635,3.635,4.85,1,1,4,3.217,5.445,6.327,3,1,1,4.207,4.207,5.6,1,1, , , , , , ,1,3,16.326,16.326,18.136,1, ,1,8,0,0,373.97,0,50,1.496,1.496,15.431,1,39,0,0,16.224,0,Second,8,June,27,1,21,1,5,1,1, ,1,2,1,1,1,25,2,1,3,4,1,1, ,1,4,2,1,4,3,3,2,2,2,4,3,4,1, , , ,1,2,2,1,2134,Maybe mix up the fake news and real news rather than doing all real then all fake?,20 minutes
R_1doZKox8kH21ATk,Default Response Set,Anonymous, , ,0,11/29/2017,11/29/2017,1,969687,2,2,2,1,1, ,1,1,1,7.901,10.026,11.523,2,1,1,4.565,8,9.577,2,1,1,11.669,19.502,22.49,2,1,1,23.715,27.786,29.415,3,1,1,10.974,13.396,15.35,2,1,1,12.099,13.992,15.69,2,1,1,10.491,15.113,16.68,3,1,1,5.212,7.551,8.946,2,1,1,7.672,9.642,11.405,2,1,1,8.697,12.571,13.93,3,1,1,15.504,22.331,23.975,2,1,1,6.497,8.281,10.123,2,1,2,4.674,35.601,37.969,5,1,2,7.446,9.657,14.432,2,1,1,49.231,71.578,73.28,2,1,1,16.43,25.752,27.892,2,1,2,48.313,50.921,70.513,2,1,4,9.115,11.262,17.139,2,1,4,10.207,28.121,29.455,4,1,4,24.767,26.777,28.074,2,1,4,31.005,49.584,70.83,3,1,2,9.918,16.156,18.664,2,1,2,8.422,11.105,14.136,2,1,2,16.369,18.593,20.165,2, , , , , , , ,1,4,39.87,160.1,161.426,5,1,1,8,14.467,14.467,26.832,1,50,57.955,57.955,106.987,1,20,42.565,42.565,58.269,1,first,8,Emily,3,3,48,1,6,1,3, ,2,4,1,1,1,80,2,1,4,5,3,2,5,1,5,4,1,3,3,3,3,3,3,3,3,1,1, , , ,1,2,2,2,98008, ,30 minutes
R_32RNHdLPQzFLJjg,Default Response Set,Anonymous, , ,0,11/29/2017,11/29/2017,1,454961,2,1,1,1,1, ,1,1,4,4.504,4.504,5.696,1,1,4,3.936,3.936,4.73,1,1,1,6.796,10.337,11.513,2,1,4,11.804,11.804,13.215,1,1,2,1.519,1.519,2.563,1,1,2,1.103,8.788,10.635,5,1,3,1.423,1.423,2.662,1,1,2,6.058,6.058,20.449,1,1,1,4.923,4.923,9.275,1,1,1,3.122,7.916,8.721,4,1,2,4.317,4.317,5.423,1,1,2,47.668,47.668,48.431,1,1,4,17.996,17.996,18.79,1,1,4,7.738,7.738,10.203,1,1,4,16.549,16.549,17.632,1,1,4,2.953,3.795,5.074,2,1,4,1.773,6.397,11.319,2,1,4,2.496,4.057,5.503,2,1,1,3.892,4.453,5.464,2,1,3,2.928,6.677,8.166,3,1,3,1.984,1.984,3.076,1,1,4,2.011,2.011,6.665,1,1,4,14.862,14.862,15.822,1,1,2,2.339,3.156,4.016,2, ,1,1,10.135,10.135,12.436,1, , , , , , ,1,1,8,17.75,17.75,20.813,1,10,6.981,6.981,32.11,1,10,6.978,6.978,34.864,1,2nd,8,June,9,3,25,2,5,2,2, ,4,4,2,2,2,76,1,1,4,3,4,4,5,2,2,4,1,4,3,2,3,3,4,4,4,1,1, , , ,1,1,2,1,43606,no,20 minutes
R_1pRNQ9J4EYf46m3,Default Response Set,Anonymous, , ,0,11/29/2017,11/29/2017,1,449035,1,1,2,1,1, ,1,1,1,4.686,4.686,5.993,1,1,1,9.379,9.379,10.722,1,1,1,4.879,4.879,5.743,1,1,1,56.607,56.607,57.768,1,1,1,11.066,11.066,13.025,1,1,1,5.847,5.847,7.69,1,1,4,6.118,6.118,8.076,1,1,1,5.688,8.135,9.507,3,1,1,4.548,4.889,5.941,2,1,3,8.854,12.404,13.637,3,1,5,12.683,12.683,13.672,1,1,2,13.73,13.73,14.9,1,1,1,3.624,7.788,9.662,3,1,1,6.994,6.994,8.189,1,1,3,7.358,7.358,8.465,1,1,1,8.625,11.737,12.843,3,1,1,6.413,6.413,7.879,1,1,1,17.443,17.443,18.644,1,1,1,9.399,9.399,10.516,1,1,1,5.117,5.117,6.188,1,1,4,9.648,10.898,12.69,2,1,1,8.63,8.63,9.571,1,1,1,6.254,6.254,7.446,1,1,1,9.319,10.171,11.395,2,1,1,1,7.633,7.633,8.811,1, , , , , , , ,1,8,8.108,8.108,11.848,1,50,24.757,24.757,28.271,1,15,23.744,23.744,29.49,1,first,8,Emily,0,1,37,2,4,1,3, ,1,2,4,1,1,42,2,2,4,4,4,2,5,1,5,2,1,5,5,5,5,5,5,5,5,3,1, , , ,1,2,2,1,29841,You didn't make those headlines up? That's scary,15 minutes
R_2UhFYnCm8Z11BZ5,Default Response Set,Anonymous, , ,0,11/29/2017,11/29/2017,1,956816,2,1,2,1,1, ,1,1,2,6.074,9.591,11.155,3,1,5,3.522,6.768,8.372,3,1,6,1.816,11.833,12.673,5,1,4,10.745,13.035,14.382,3,1,6,5.946,8.402,9.46,4,1,1,14.347,19.855,20.814,4,1,1,2.869,12.347,13.332,8,1,1,5.441,7.194,8.739,2,1,6,6.087,13.661,14.637,6,1,6,6.173,7.404,9.126,3,1,5,5.08,8.23,10.154,3,1,1,5.793,8.749,11.359,3,1,6,4.623,14.636,15.965,6,1,6,4.238,5.515,6.437,2,1,6,1.755,11.809,12.29,8,1,2,2.267,12.371,15.197,5,1,1,7.069,16.457,17.414,3,1,4,4.729,8.368,9.832,2,1,2,9.862,15.239,16.219,3,1,5,6.188,19.344,20.823,2,1,6,7.123,8.476,9.804,2,1,3,8.997,22.128,23.955,3,1,4,5.873,7.404,8.858,3,1,6,10.582,12.215,13.41,3, ,1,1,8.798,14.48,16.255,2, , , , , , ,1,1,8,5.336,5.336,40.307,1,10,5.342,5.342,26.515,1,20,2.63,9.221,14.477,2,first,8,june,0.005,3,31,2,2,1,2, ,2,1,1,1,2,23,2,2,2,3,4,2,5,1,5,5,1,5,5,5,5,5,5,5,5,1,1, ,1, ,1,2,2,2,68305, ,15
R_3dX1HnAzZaAt0Id,Default Response Set,Anonymous, , ,0,11/29/2017,11/29/2017,1,147876,2,2,2,1,1, ,1,1,1,6.403,6.403,8.608,1,1,4,4.925,4.925,7.894,1,1,4,4.033,4.033,5.155,1,1,5,14.229,15.53,17.357,2,1,4,4.626,4.626,10.43,1,1,5,9.48,9.48,12.044,1,1,5,3.861,5.896,7.507,2,1,6,6.219,6.219,8.331,1,1,4,4.252,4.252,6.206,1,1,2,7.293,7.293,9.994,1,1,3,10.938,10.938,13.667,1,1,4,5.274,5.274,6.31,1,1,4,2.797,2.797,5.187,1,1,5,2.146,2.146,4.728,1,1,6,3.816,3.816,5.07,1,1,3,4.412,4.412,5.471,1,1,4,4.364,7.555,9.56,3,1,3,4.05,4.05,6.446,1,1,4,3.871,4.838,6.658,2,1,5,6.789,10.336,11.382,3,1,4,6.685,6.685,7.495,1,1,4,12.08,13.338,15.565,2,1,3,1.329,1.329,3.338,1,1,5,4.603,4.603,6.73,1, , , , , , , ,1,2,19.853,21.162,22.499,2,1,1,8,9.99,9.99,13.91,1,500,6.496,6.496,14.435,1,10,8.097,8.097,16.156,1,1,8,EMily,27,3,24,2,3,1,3, ,3,3,3,2,1,46,2,2,4,3,3,2,5,1,4,2,1,1,1,1,1,1,2,1,1,3,1, , , ,1,2,2,1,54729,no,20 mins
R_2YnU5O0CWo2y1Qv,Default Response Set,Anonymous, , ,0,11/29/2017,11/29/2017,1,249893,1,1,1,1,1, ,1,1,4,5.266,5.266,6.223,1,1,1,3.042,3.042,4.228,1,1,1,3.242,3.875,5.338,2,1,1,1.919,1.919,3.514,1,1,1,1.276,1.276,10.616,1,1,1,1.208,2.264,4.368,2,1,1,13.723,13.723,15.424,1,1,1,5.062,5.062,7.104,1,1,1,5.156,5.156,6.656,1,1,1,1.042,1.042,2.572,1,1,1,1.055,1.055,2.097,1,1,1,0.927,0.927,2.793,1,1,1,1.898,4.012,4.427,3,1,1,0.92,0.92,2.234,1,1,1,1.35,1.35,2.304,1,1,1,0.69,2.092,3.39,2,1,1,2.778,2.778,3.846,1,1,1,1.225,2.13,2.581,2,1,1,8.435,9.739,10.411,2,1,1,2.703,2.703,3.939,1,1,1,2.94,2.94,4.239,1,1,1,121.001,121.001,122.245,1,1,1,8.687,8.687,10.026,1,1,1,2.122,2.122,3.206,1,1,1,2,5.645,5.645,7.583,1, , , , , , , ,1,8,2.288,2.288,18.324,1,50,4.112,4.112,8.242,1,20,12.383,15.216,15.636,2,2nd,8,Emily,27,2,23,2,5,1,1, ,2,2,1,1,1,81,2,2,3,3,2,4,5,2,5,5,1,3,3,4,1,1,4,3,2,1, , , ,1,1,2,2,3,78259,Different. I like it,10
R_cYzXFe99F9V53u9,Default Response Set,Anonymous, , ,0,11/29/2017,11/29/2017,1,139541,1,2,1,1,1, ,1,1,3,10.637,10.651,11.521,2,1,5,3.003,5.448,5.997,5,1,2,5.44,7.154,8.078,3,1,2,8.634,8.653,9.844,2,1,1,6.091,7.192,7.233,3,1,1,18.552,18.574,19.579,2,1,6,3.726,4.422,5.942,3,1,6,4.033,4.651,5.186,3,1,6,9.316,9.325,9.885,2,1,1,4.386,6.599,6.631,4,1,5,6.774,8.123,8.167,3,1,2,4.338,6.068,7.018,3,1,1,3.175,4.493,5.432,3,1,3,6.361,6.376,7.378,2,1,3,6.035,9.618,10.311,5,1,1,2.841,2.859,4.215,2,1,1,4.642,5.96,6.563,3,1,1,2.749,4.157,5.136,4,1,5,7.324,7.337,7.925,2,1,3,5.147,5.157,6.248,2,1,4,9.544,10.359,10.884,3,1,6,7.342,8.492,9.092,3,1,4,5.267,6.087,6.675,3,1,4,5.768,5.781,7.003,2,1, , , , , , ,1,2,13.092,13.107,14.347,2, ,1,8,6.06,6.089,13.866,2,10,14.101,14.14,18.572,2,20,12.83,12.864,37.892,2,1st,8,Emily,9,1,38,2,5,1,1, ,1,2,1,1,1,66,2,2,5,4,1,3,4,1,4,1,1,4,4,4,4,3,5,4,4,4,1, , , ,1,2,2,1,2745, ,10 mins
R_3MlfocjI86NBToB,Default Response Set,Anonymous, , ,0,11/29/2017,11/29/2017,1,346770,1,2,1,1,1, ,1,1,1,4.715,6.821,8.383,2,1,1,6.479,6.479,8.848,1,1,1,3.774,3.774,5.488,1,1,1,7.625,7.625,11.099,1,1,1,4.99,5.803,7.549,2,1,1,11.335,11.335,12.586,1,1,1,5.292,5.292,7.274,1,1,1,21.04,22.006,24.454,2,1,1,4.04,4.04,6.738,1,1,1,7.694,9.505,11.192,3,1,2,6.823,6.823,8.534,1,1,1,6.02,9.013,10.415,2,1,3,11.524,11.524,13.046,1,1,1,4.269,4.269,7.035,1,1,1,6.507,6.507,8.996,1,1,1,3.623,3.623,5.277,1,1,1,8.548,8.548,10.253,1,1,1,9.247,9.247,11.262,1,1,2,4.735,4.735,6.305,1,1,2,6.822,6.822,8.679,1,1,2,5.073,5.073,7.018,1,1,2,8.547,10.565,13.318,2,1,1,10.95,10.95,12.512,1,1,1,5.86,5.86,7.844,1,1, , , , , , ,1,2,15.205,23.883,27.921,4, ,1,8,10.02,10.02,11.923,1,50,7.193,7.193,10.368,1,39,9.009,9.009,22.941,1,first,8,Emily,3,2,22,2,5,1,1, ,2,2,1,1,1,83,2,2,4,3,2,2,5,2,4,2,1,4,3,3,2,2,3,3,3,4,1, ,1, ,1,2,2,3,27514,I don't share much on Facebook which makes me probably a bad candidate for this survey,11.5 minutes
R_12L3tJ7D0NZi94I,Default Response Set,Anonymous, , ,0,11/29/2017,11/29/2017,1,90774,2,1,1,1,1, ,1,1,1,30.011,30.011,31.675,1,1,1,4.526,4.91,6.636,2,1,1,4.397,4.397,5.336,1,1,1,4.596,4.596,6.235,1,1,1,4.529,4.97,7.354,2,1,1,6.301,6.806,8.861,2,1,1,8.116,8.116,9.407,1,1,1,3.904,4.401,6.046,2,1,1,3.011,3.88,5.639,2,1,1,7.125,7.125,8.212,1,1,1,7.661,8.183,12.107,2,1,1,4.105,4.105,5.23,1,1,2,4.199,4.199,5.373,1,1,2,3.601,3.601,4.507,1,1,2,22.052,22.052,23.275,1,1,2,4.128,4.128,7.722,1,1,2,7.6,12.648,14.198,3,1,2,5.269,5.934,6.747,2,1,2,59.897,59.897,61.245,1,1,4,4.778,4.778,6.249,1,1,4,3.479,3.479,4.293,1,1,4,12.195,12.736,14.704,2,1,4,4.927,5.644,7.412,2,1,2,8.094,8.503,10.791,2, ,1,1,10.307,16.374,17.389,3, , , , , , ,1,1,8,5.285,5.285,8.227,1,50,8.141,8.141,10.523,1,20,7.976,7.976,10.304,1,first,7,Emily,27,3,31,2,5,1,1, ,1,2,1,1,1,40,2,1,5,4,1,2,5,1,5,2,1,5,4,5,4,5,5,4,4,4, , ,1, ,1,2,2,3,19123, ,12 mins
R_3OkJFSBcbwsPG7X,Default Response Set,Anonymous, , ,0,11/29/2017,11/29/2017,1,968679,2,2,1,1,1, ,1,1,1,13.247,13.247,15.212,1,1,1,5.629,5.629,7.432,1,1,1,5.222,5.222,6.434,1,1,1,20.594,20.594,21.851,1,1,1,4.601,4.601,6.609,1,1,1,8.105,8.105,9.569,1,1,1,6.731,6.731,8.02,1,1,1,6.99,6.99,8.471,1,1,1,17.066,17.066,18.292,1,1,1,4.692,4.692,6.755,1,1,1,6.333,6.911,8.239,2,1,1,15.776,15.776,17.149,1,1,4,12.505,12.505,13.631,1,1,4,17.584,17.584,18.903,1,1,4,13.936,13.936,14.932,1,1,1,5.469,5.469,6.736,1,1,1,9.513,9.513,11.38,1,1,1,10.423,10.423,12.314,1,1,5,7.023,7.023,8.086,1,1,5,6.162,6.162,7.578,1,1,5,10.566,10.566,11.667,1,1,5,9.051,9.051,9.936,1,1,5,8.323,8.323,10.05,1,1,1,13.373,13.373,14.965,1, , , , , , , ,1,1,12.216,12.216,13.763,1,1,1,8,6.839,6.839,15.338,1,50,9.824,9.824,15.474,1,20,26.125,26.125,30.741,1,first place,7,"who knows, but June is my guess",1,3,53,2,5,1,1, ,1,1,1,1,1,94,2,1,4,4,4,3,5,1,4,4,1,1,1,1,1,1,1,1,1,3, , ,1, ,1,2,2,3,2840,"I think that a lot of the stories were from ""fake"" news sources... it was interesting to try to think of what you were looking for.",10 minutes
R_3qVygaLaycyVZAC,Default Response Set,Anonymous, , ,0,11/29/2017,11/29/2017,1,609567,1,1,1,1,1, ,1,1,1,126.642,126.642,127.584,1,1,6,4.124,4.124,5.002,1,1,6,2.254,2.254,2.944,1,1,2,5.079,7.047,8.344,3,1,2,4.134,4.134,7.148,1,1,2,6.132,6.132,7.656,1,1,2,4.25,4.25,5.084,1,1,2,5.772,5.772,7.393,1,1,5,5.502,5.502,6.644,1,1,6,3.627,3.627,4.425,1,1,4,6.11,6.11,7.261,1,1,6,4.095,4.095,5.712,1,1,4,940.861,940.861,943.097,1,1,2,2.334,2.334,3.437,1,1,5,3.656,3.656,4.701,1,1,2,56.619,56.619,57.63,1,1,2,19.713,19.713,21.134,1,1,4,3.714,3.714,4.741,1,1,4,3.102,3.95,4.857,2,1,3,100.066,100.066,101.015,1,1,5,6.867,6.867,7.989,1,1,2,3.39,3.39,4.267,1,1,2,4.061,4.061,5.179,1,1,2,5.061,5.669,6.598,2,1,1,2,6.9,6.9,7.733,1, , , , , , , ,1,8,6.822,6.822,12.856,1,50,6.144,6.144,23.784,1,20,4.378,4.378,11.021,1,1st,8,Emily,3,1,42,2,4,1,1, ,4,4,1,1,1,92,2,2,3,4,3,3,5,1,5,5,1,4,3,3,2,2,2,3,3,1, , ,1, ,1,2,2,2,37167,None at this time.,30 mins
